Term	Gene
GO:0140627	Q3KRE6
GO:1990756	Q3KRE6
GO:0000124	Q9CZV5
GO:0003713	Q9CZV5
GO:0005634	Q9CZV5
GO:0005654	Q9CZV5
GO:0006282	Q9CZV5
GO:0035521	Q9CZV5
GO:0035522	Q9CZV5
GO:0043484	Q9CZV5
GO:0043966	Q9CZV5
GO:0045893	Q9CZV5
GO:0046982	Q9CZV5
GO:0051457	Q9CZV5
GO:0000139	Q9WU61
GO:0005254	Q9WU61
GO:0005634	Q9WU61
GO:0005737	Q9WU61
GO:0005783	Q9WU61
GO:0005789	Q9WU61
GO:0005794	Q9WU61
GO:0006821	Q9WU61
GO:0031965	Q9WU61
GO:0034707	Q9WU61
GO:0044233	Q9WU61
GO:0000922	B5X8M4
GO:0004843	B5X8M4
GO:0005634	B5X8M4
GO:0005737	B5X8M4
GO:0006302	B5X8M4
GO:0006325	B5X8M4
GO:0007095	B5X8M4
GO:0008237	B5X8M4
GO:0010212	B5X8M4
GO:0031593	B5X8M4
GO:0045739	B5X8M4
GO:0046872	B5X8M4
GO:0051301	B5X8M4
GO:0070531	B5X8M4
GO:0070536	B5X8M4
GO:0070537	B5X8M4
GO:0070552	B5X8M4
GO:0140492	B5X8M4
GO:1900227	B5X8M4
GO:0005739	Q58D05
GO:0045824	Q58D05
GO:0046872	Q58D05
GO:0004672	Q13233
GO:0004674	Q13233
GO:0004709	Q13233
GO:0005524	Q13233
GO:0005737	Q13233
GO:0005829	Q13233
GO:0006468	Q13233
GO:0008270	Q13233
GO:0019901	Q13233
GO:0038095	Q13233
GO:0071260	Q13233
GO:0106310	Q13233
GO:0005520	P70389
GO:0007155	P70389
GO:0007411	P70389
GO:0008201	P70389
GO:0042567	P70389
GO:0048495	P70389
GO:0050919	P70389
GO:0005516	Q5T0D9
GO:0005737	Q5T0D9
GO:0008021	Q5T0D9
GO:0016081	Q5T0D9
GO:0042802	Q5T0D9
GO:0044305	Q5T0D9
GO:0048786	Q5T0D9
GO:0050805	Q5T0D9
GO:0051966	Q5T0D9
GO:0070062	Q5T0D9
GO:0098850	Q5T0D9
GO:0098978	Q5T0D9
GO:0099004	Q5T0D9
GO:0099171	Q5T0D9
GO:2000300	Q5T0D9
GO:0003677	P46013
GO:0003723	P46013
GO:0005524	P46013
GO:0005634	P46013
GO:0005654	P46013
GO:0005694	P46013
GO:0005730	P46013
GO:0007049	P46013
GO:0007088	P46013
GO:0008283	P46013
GO:0016020	P46013
GO:0016604	P46013
GO:0051983	P46013
GO:1902275	P46013
GO:0000209	Q86T96
GO:0005635	Q86T96
GO:0005789	Q86T96
GO:0030534	Q86T96
GO:0031398	Q86T96
GO:0031624	Q86T96
GO:0032436	Q86T96
GO:0042415	Q86T96
GO:0042428	Q86T96
GO:0046872	Q86T96
GO:0050790	Q86T96
GO:0061630	Q86T96
GO:0003676	Q1XG89
GO:0003724	Q1XG89
GO:0005524	Q1XG89
GO:0005694	Q1XG89
GO:0005829	Q1XG89
GO:0007283	Q1XG89
GO:0016887	Q1XG89
GO:0030154	Q1XG89
GO:0031047	Q1XG89
GO:0031965	Q1XG89
GO:0043186	Q1XG89
GO:0051321	Q1XG89
GO:1990923	Q1XG89
GO:0000139	Q8TF30
GO:0003779	Q8TF30
GO:0005737	Q8TF30
GO:0005829	Q8TF30
GO:0005874	Q8TF30
GO:0006888	Q8TF30
GO:0007015	Q8TF30
GO:0008017	Q8TF30
GO:0030032	Q8TF30
GO:0030659	Q8TF30
GO:0031267	Q8TF30
GO:0033116	Q8TF30
GO:0034314	Q8TF30
GO:0048041	Q8TF30
GO:0051127	Q8TF30
GO:0071933	Q8TF30
GO:0090527	Q8TF30
GO:0097320	Q8TF30
GO:0005198	P60572
GO:0005886	P60572
GO:0005921	P60572
GO:0006812	P60572
GO:0007267	P60572
GO:0015267	P60572
GO:0032732	P60572
GO:0000398	Q70CQ1
GO:0004197	Q70CQ1
GO:0004843	Q70CQ1
GO:0005654	Q70CQ1
GO:0005737	Q70CQ1
GO:0006325	Q70CQ1
GO:0006511	Q70CQ1
GO:0008270	Q70CQ1
GO:0016579	Q70CQ1
GO:0042393	Q70CQ1
GO:0140936	Q70CQ1
GO:0005576	Q86UN3
GO:0005615	Q86UN3
GO:0005886	Q86UN3
GO:0007166	Q86UN3
GO:0009986	Q86UN3
GO:0010977	Q86UN3
GO:0030424	Q86UN3
GO:0030425	Q86UN3
GO:0031012	Q86UN3
GO:0031103	Q86UN3
GO:0038023	Q86UN3
GO:0043005	Q86UN3
GO:0043204	Q86UN3
GO:0045121	Q86UN3
GO:0070062	Q86UN3
GO:0005246	Q8HZJ4
GO:0005509	Q8HZJ4
GO:0005737	Q8HZJ4
GO:0005829	Q8HZJ4
GO:0007601	Q8HZJ4
GO:0007602	Q8HZJ4
GO:0008594	Q8HZJ4
GO:0042995	Q8HZJ4
GO:0044325	Q8HZJ4
GO:0046549	Q8HZJ4
GO:0060040	Q8HZJ4
GO:0098793	Q8HZJ4
GO:1901385	Q8HZJ4
GO:0004336	O02791
GO:0005764	O02791
GO:0006683	O02791
GO:0042552	O02791
GO:0005576	Q3ZBK2
GO:0005737	Q3ZBK2
GO:0016209	Q3ZBK2
GO:0045670	Q3ZBK2
GO:0005634	Q2TB02
GO:0006954	Q2TB02
GO:0010468	Q2TB02
GO:0032088	Q2TB02
GO:0033077	Q2TB02
GO:0033085	Q2TB02
GO:0043124	Q2TB02
GO:0050852	Q2TB02
GO:0051059	Q2TB02
GO:0070242	Q2TB02
GO:0070245	Q2TB02
GO:2000321	Q2TB02
GO:0000813	Q5XIS7
GO:0005829	Q5XIS7
GO:0005886	Q5XIS7
GO:0015031	Q5XIS7
GO:0043130	Q5XIS7
GO:0043162	Q5XIS7
GO:0004930	Q8NDV2
GO:0005886	Q8NDV2
GO:0007189	Q8NDV2
GO:0006508	P76482
GO:0008235	P76482
GO:0016020	P76482
GO:0000209	Q9R1R2
GO:0004842	Q9R1R2
GO:0005737	Q9R1R2
GO:0005769	Q9R1R2
GO:0005794	Q9R1R2
GO:0008270	Q9R1R2
GO:0015031	Q9R1R2
GO:0016567	Q9R1R2
GO:0017148	Q9R1R2
GO:0030371	Q9R1R2
GO:0030425	Q9R1R2
GO:0034141	Q9R1R2
GO:0042802	Q9R1R2
GO:0043161	Q9R1R2
GO:0061630	Q9R1R2
GO:0070534	Q9R1R2
GO:0098794	Q9R1R2
GO:0098978	Q9R1R2
GO:0140252	Q9R1R2
GO:0002376	Q9VAK8
GO:0005125	Q9VAK8
GO:0005615	Q9VAK8
GO:0009617	Q9VAK8
GO:0051607	Q9VAK8
GO:0004842	Q7L622
GO:0005634	Q7L622
GO:0005730	Q7L622
GO:0005794	Q7L622
GO:0005829	Q7L622
GO:0006915	Q7L622
GO:0016567	Q7L622
GO:0043231	Q7L622
GO:0046872	Q7L622
GO:0005886	P58953
GO:0007165	P58953
GO:0008527	P58953
GO:0016020	P58953
GO:0030424	P58953
GO:0030425	P58953
GO:0033041	P58953
GO:0043025	P58953
GO:0050909	P58953
GO:0004930	Q8K087
GO:0005654	Q8K087
GO:0005886	Q8K087
GO:0007218	Q8K087
GO:0042593	Q8K087
GO:0043005	Q8K087
GO:0043231	Q8K087
GO:0097003	Q8K087
GO:0097004	Q8K087
GO:0000978	Q9Y2Q1
GO:0000981	Q9Y2Q1
GO:0005634	Q9Y2Q1
GO:0006355	Q9Y2Q1
GO:0046872	Q9Y2Q1
GO:0002052	Q28343
GO:0005509	Q28343
GO:0005540	Q28343
GO:0005615	Q28343
GO:0007155	Q28343
GO:0010001	Q28343
GO:0030246	Q28343
GO:0045202	Q28343
GO:0072534	Q28343
GO:0005654	Q8BMJ7
GO:0005783	Q8BMJ7
GO:0007049	Q8BMJ7
GO:0030308	Q8BMJ7
GO:0043231	Q8BMJ7
GO:0046872	Q8BMJ7
GO:0051726	Q8BMJ7
GO:0000978	A1YG61
GO:0001228	A1YG61
GO:0005654	A1YG61
GO:0005794	A1YG61
GO:0030855	A1YG61
GO:0005737	Q92636
GO:0005829	Q92636
GO:0006672	Q92636
GO:0007165	Q92636
GO:0016230	Q92636
GO:0043065	Q92636
GO:0000152	O35923
GO:0000722	O35923
GO:0000724	O35923
GO:0000781	O35923
GO:0000800	O35923
GO:0001556	O35923
GO:0001833	O35923
GO:0002020	O35923
GO:0003697	O35923
GO:0005634	O35923
GO:0005694	O35923
GO:0005737	O35923
GO:0005813	O35923
GO:0006289	O35923
GO:0006302	O35923
GO:0006310	O35923
GO:0006355	O35923
GO:0006974	O35923
GO:0006978	O35923
GO:0007141	O35923
GO:0007283	O35923
GO:0007420	O35923
GO:0007584	O35923
GO:0008283	O35923
GO:0008585	O35923
GO:0008630	O35923
GO:0010165	O35923
GO:0010225	O35923
GO:0010332	O35923
GO:0010484	O35923
GO:0010485	O35923
GO:0030097	O35923
GO:0030141	O35923
GO:0030879	O35923
GO:0031297	O35923
GO:0031619	O35923
GO:0032355	O35923
GO:0032465	O35923
GO:0032991	O35923
GO:0033593	O35923
GO:0033600	O35923
GO:0035264	O35923
GO:0042771	O35923
GO:0042802	O35923
GO:0043009	O35923
GO:0043015	O35923
GO:0043966	O35923
GO:0043967	O35923
GO:0045893	O35923
GO:0045931	O35923
GO:0051276	O35923
GO:0051298	O35923
GO:0070200	O35923
GO:0071425	O35923
GO:0071479	O35923
GO:0072089	O35923
GO:0090398	O35923
GO:1990391	O35923
GO:1990426	O35923
GO:0002119	Q61SK8
GO:0003723	Q61SK8
GO:0005634	Q61SK8
GO:0007506	Q61SK8
GO:0010468	Q61SK8
GO:0010628	Q61SK8
GO:0017151	Q61SK8
GO:0040025	Q61SK8
GO:0042802	Q61SK8
GO:0042826	Q61SK8
GO:0046872	Q61SK8
GO:0048599	Q61SK8
GO:0000978	Q5T0B9
GO:0003700	Q5T0B9
GO:0005634	Q5T0B9
GO:0006357	Q5T0B9
GO:0046872	Q5T0B9
GO:0000278	Q14978
GO:0001093	Q14978
GO:0001650	Q14978
GO:0003723	Q14978
GO:0005524	Q14978
GO:0005525	Q14978
GO:0005654	Q14978
GO:0005730	Q14978
GO:0005737	Q14978
GO:0006364	Q14978
GO:0006417	Q14978
GO:0006970	Q14978
GO:0007000	Q14978
GO:0008139	Q14978
GO:0008284	Q14978
GO:0014029	Q14978
GO:0014032	Q14978
GO:0015030	Q14978
GO:0019904	Q14978
GO:0030674	Q14978
GO:0031428	Q14978
GO:0031429	Q14978
GO:0033979	Q14978
GO:0034512	Q14978
GO:0034513	Q14978
GO:0042306	Q14978
GO:0045893	Q14978
GO:0046982	Q14978
GO:0062064	Q14978
GO:0062065	Q14978
GO:0140678	Q14978
GO:0004672	Q19266
GO:0004674	Q19266
GO:0004698	Q19266
GO:0005524	Q19266
GO:0005829	Q19266
GO:0005886	Q19266
GO:0005938	Q19266
GO:0007163	Q19266
GO:0007338	Q19266
GO:0007369	Q19266
GO:0007506	Q19266
GO:0008104	Q19266
GO:0008406	Q19266
GO:0009611	Q19266
GO:0009792	Q19266
GO:0016020	Q19266
GO:0016324	Q19266
GO:0018105	Q19266
GO:0019904	Q19266
GO:0030154	Q19266
GO:0030864	Q19266
GO:0035556	Q19266
GO:0046872	Q19266
GO:0050832	Q19266
GO:0106310	Q19266
GO:0005783	O44342
GO:0005788	O44342
GO:0007313	O44342
GO:0009306	O44342
GO:0009792	O44342
GO:0009950	O44342
GO:0012505	O44342
GO:0034975	O44342
GO:0040014	O44342
GO:0042803	O44342
GO:0005634	O00258
GO:0005789	O00258
GO:0043495	O00258
GO:0043529	O00258
GO:0045048	O00258
GO:0050821	O00258
GO:0071816	O00258
GO:0005216	Q9W0Y6
GO:0005227	Q9W0Y6
GO:0005262	Q9W0Y6
GO:0005886	Q9W0Y6
GO:0006816	Q9W0Y6
GO:0007620	Q9W0Y6
GO:0007631	Q9W0Y6
GO:0007638	Q9W0Y6
GO:0008016	Q9W0Y6
GO:0008049	Q9W0Y6
GO:0009408	Q9W0Y6
GO:0009612	Q9W0Y6
GO:0016020	Q9W0Y6
GO:0019233	Q9W0Y6
GO:0034704	Q9W0Y6
GO:0035179	Q9W0Y6
GO:0042048	Q9W0Y6
GO:0045924	Q9W0Y6
GO:0048060	Q9W0Y6
GO:0048266	Q9W0Y6
GO:0050960	Q9W0Y6
GO:0050965	Q9W0Y6
GO:0050966	Q9W0Y6
GO:0050974	Q9W0Y6
GO:0070588	Q9W0Y6
GO:0004038	P32375
GO:0005737	P32375
GO:0006145	P32375
GO:0008270	P32375
GO:0009442	P32375
GO:0050897	P32375
GO:0003723	Q5JTJ3
GO:0005507	Q5JTJ3
GO:0005654	Q5JTJ3
GO:0005739	Q5JTJ3
GO:0005758	Q5JTJ3
GO:0005886	Q5JTJ3
GO:0008535	Q5JTJ3
GO:0042774	Q5JTJ3
GO:0042775	Q5JTJ3
GO:0045277	Q5JTJ3
GO:0003677	G5EGQ5
GO:0005634	G5EGQ5
GO:0006357	G5EGQ5
GO:0007399	G5EGQ5
GO:0005789	Q3ZC71
GO:0006486	Q3ZC71
GO:0006506	Q3ZC71
GO:0008047	Q3ZC71
GO:0019348	Q3ZC71
GO:0031647	Q3ZC71
GO:0033185	Q3ZC71
GO:0000086	Q9Y6N9
GO:0001750	Q9Y6N9
GO:0001917	Q9Y6N9
GO:0002142	Q9Y6N9
GO:0005737	Q9Y6N9
GO:0005829	Q9Y6N9
GO:0005856	Q9Y6N9
GO:0005886	Q9Y6N9
GO:0005902	Q9Y6N9
GO:0005903	Q9Y6N9
GO:0005929	Q9Y6N9
GO:0007605	Q9Y6N9
GO:0030046	Q9Y6N9
GO:0030507	Q9Y6N9
GO:0032420	Q9Y6N9
GO:0032426	Q9Y6N9
GO:0032532	Q9Y6N9
GO:0042472	Q9Y6N9
GO:0042491	Q9Y6N9
GO:0045177	Q9Y6N9
GO:0045202	Q9Y6N9
GO:0045494	Q9Y6N9
GO:0046549	Q9Y6N9
GO:0050953	Q9Y6N9
GO:0050957	Q9Y6N9
GO:0051017	Q9Y6N9
GO:0060122	Q9Y6N9
GO:0065003	Q9Y6N9
GO:1904106	Q9Y6N9
GO:1904970	Q9Y6N9
GO:0005737	Q810U5
GO:0005829	Q810U5
GO:0007605	Q810U5
GO:0015630	Q810U5
GO:0031625	Q810U5
GO:0002181	Q9NB51
GO:0003735	Q9NB51
GO:0005791	Q9NB51
GO:0008270	Q9NB51
GO:0022627	Q9NB51
GO:0042788	Q9NB51
GO:0030515	Q9V5P6
GO:0031118	Q9V5P6
GO:0031120	Q9V5P6
GO:0031429	Q9V5P6
GO:0070034	Q9V5P6
GO:0001707	Q06003
GO:0003677	Q06003
GO:0005634	Q06003
GO:0005737	Q06003
GO:0005768	Q06003
GO:0006511	Q06003
GO:0008270	Q06003
GO:0010008	Q06003
GO:0016567	Q06003
GO:0061630	Q06003
GO:0005739	Q5FC79
GO:0006865	Q5FC79
GO:0015075	Q5FC79
GO:0016020	Q5FC79
GO:0022857	Q5FC79
GO:0032047	Q5FC79
GO:1990542	Q5FC79
GO:0005739	Q5EAC0
GO:0005743	Q5EAC0
GO:0015187	Q5EAC0
GO:0030218	Q5EAC0
GO:1904983	Q5EAC0
GO:0000709	Q91ZY6
GO:0000794	Q91ZY6
GO:0003690	Q91ZY6
GO:0005634	Q91ZY6
GO:0007129	Q91ZY6
GO:0007131	Q91ZY6
GO:0010774	Q91ZY6
GO:0030331	Q91ZY6
GO:0030374	Q91ZY6
GO:0035259	Q91ZY6
GO:0044877	Q91ZY6
GO:0045944	Q91ZY6
GO:0046966	Q91ZY6
GO:0050681	Q91ZY6
GO:0050692	Q91ZY6
GO:0065003	Q91ZY6
GO:0120230	Q91ZY6
GO:0120231	Q91ZY6
GO:0004129	P24881
GO:0005743	P24881
GO:0006119	P24881
GO:0020037	P24881
GO:0045277	P24881
GO:0046872	P24881
GO:0003677	P12258
GO:0005634	P12258
GO:0006310	P12258
GO:0015074	P12258
GO:0046872	P12258
GO:0046983	P12258
GO:0005524	Q8N0W3
GO:0005829	Q8N0W3
GO:0042352	Q8N0W3
GO:0046835	Q8N0W3
GO:0050201	Q8N0W3
GO:1903350	Q8N0W3
GO:0001530	P16109
GO:0002687	P16109
GO:0005509	P16109
GO:0005615	P16109
GO:0005886	P16109
GO:0006954	P16109
GO:0007155	P16109
GO:0007157	P16109
GO:0007159	P16109
GO:0008201	P16109
GO:0009897	P16109
GO:0010572	P16109
GO:0014068	P16109
GO:0016339	P16109
GO:0031088	P16109
GO:0031092	P16109
GO:0032496	P16109
GO:0033623	P16109
GO:0033691	P16109
GO:0034097	P16109
GO:0035584	P16109
GO:0042806	P16109
GO:0043208	P16109
GO:0048306	P16109
GO:0050829	P16109
GO:0050901	P16109
GO:0070492	P16109
GO:1903238	P16109
GO:0005524	Q96EY8
GO:0005759	Q96EY8
GO:0008817	Q96EY8
GO:0009235	Q96EY8
GO:0016765	Q96EY8
GO:0031419	Q96EY8
GO:0004197	Q95029
GO:0005615	Q95029
GO:0005764	Q95029
GO:0006508	Q95029
GO:0006955	Q95029
GO:0007586	Q95029
GO:0008233	Q95029
GO:0008234	Q95029
GO:0008656	Q95029
GO:0010952	Q95029
GO:0045169	Q95029
GO:0051603	Q95029
GO:2001235	Q95029
GO:0005813	Q96NL6
GO:0005814	Q96NL6
GO:0005829	Q96NL6
GO:0017080	Q96NL6
GO:0030276	Q96NL6
GO:0045162	Q96NL6
GO:0060271	Q96NL6
GO:0071439	Q96NL6
GO:0097539	Q96NL6
GO:0005886	Q8MKK4
GO:0016020	Q8MKK4
GO:0022857	Q8MKK4
GO:0051119	Q8MKK4
GO:0055085	Q8MKK4
GO:0003924	Q3SWY9
GO:0005525	Q3SWY9
GO:0005737	Q3SWY9
GO:0005886	Q3SWY9
GO:0016192	Q3SWY9
GO:0019003	Q3SWY9
GO:0035253	Q3SWY9
GO:0036064	Q3SWY9
GO:1901998	Q3SWY9
GO:0001822	Q8VEH6
GO:0003924	Q8VEH6
GO:0005525	Q8VEH6
GO:0005634	Q8VEH6
GO:0005737	Q8VEH6
GO:0006882	Q8VEH6
GO:0051604	Q8VEH6
GO:0140827	Q8VEH6
GO:0000978	Q9BYN7
GO:0000981	Q9BYN7
GO:0001216	Q9BYN7
GO:0003677	Q9BYN7
GO:0005634	Q9BYN7
GO:0006355	Q9BYN7
GO:0046872	Q9BYN7
GO:0001750	Q9R0X5
GO:0005085	Q9R0X5
GO:0005737	Q9R0X5
GO:0005794	Q9R0X5
GO:0005813	Q9R0X5
GO:0005929	Q9R0X5
GO:0006511	Q9R0X5
GO:0007601	Q9R0X5
GO:0016567	Q9R0X5
GO:0032391	Q9R0X5
GO:0036064	Q9R0X5
GO:0036126	Q9R0X5
GO:0042073	Q9R0X5
GO:0042462	Q9R0X5
GO:0042995	Q9R0X5
GO:0060042	Q9R0X5
GO:0060271	Q9R0X5
GO:0061630	Q9R0X5
GO:0071482	Q9R0X5
GO:0120206	Q9R0X5
GO:0005543	Q8TBZ2
GO:0005737	Q8TBZ2
GO:0005768	Q8TBZ2
GO:0005886	Q8TBZ2
GO:0006897	Q8TBZ2
GO:0007268	Q8TBZ2
GO:0007283	Q8TBZ2
GO:0030125	Q8TBZ2
GO:0030154	Q8TBZ2
GO:0030276	Q8TBZ2
GO:0045202	Q8TBZ2
GO:0000775	Q60547
GO:0000800	Q60547
GO:0003677	Q60547
GO:0005694	Q60547
GO:0051301	Q60547
GO:0051321	Q60547
GO:0000166	O34313
GO:0005576	O34313
GO:0008254	O34313
GO:0008663	O34313
GO:0009166	O34313
GO:0030288	O34313
GO:0046872	O34313
GO:0106411	O34313
GO:0000724	Q8WV22
GO:0000781	Q8WV22
GO:0004842	Q8WV22
GO:0005634	Q8WV22
GO:0005654	Q8WV22
GO:0006974	Q8WV22
GO:0016925	Q8WV22
GO:0030915	Q8WV22
GO:0032204	Q8WV22
GO:0043231	Q8WV22
GO:0046872	Q8WV22
GO:0046983	Q8WV22
GO:0061630	Q8WV22
GO:0003676	Q13426
GO:0005634	Q13426
GO:0005654	Q13426
GO:0005737	Q13426
GO:0005829	Q13426
GO:0005958	Q13426
GO:0006302	Q13426
GO:0006303	Q13426
GO:0010165	Q13426
GO:0032807	Q13426
GO:0033152	Q13426
GO:0035861	Q13426
GO:0042802	Q13426
GO:0051103	Q13426
GO:0051351	Q13426
GO:0060090	Q13426
GO:0070419	Q13426
GO:0070975	Q13426
GO:1905782	Q13426
GO:1990166	Q13426
GO:0005879	Q8CDU5
GO:0032091	Q8CDU5
GO:0061891	Q8CDU5
GO:0070884	Q8CDU5
GO:2001256	Q8CDU5
GO:0004222	P42674
GO:0005615	P42674
GO:0005938	P42674
GO:0006508	P42674
GO:0008270	P42674
GO:0048471	P42674
GO:0003677	B6MUN4
GO:0003713	B6MUN4
GO:0005634	B6MUN4
GO:0006338	B6MUN4
GO:0006508	B6MUN4
GO:0042393	B6MUN4
GO:0045944	B6MUN4
GO:0046872	B6MUN4
GO:0140492	B6MUN4
GO:0140950	B6MUN4
GO:0001891	Q13636
GO:0003924	Q13636
GO:0005525	Q13636
GO:0005769	Q13636
GO:0005829	Q13636
GO:0005886	Q13636
GO:0006886	Q13636
GO:0012505	Q13636
GO:0019003	Q13636
GO:0030667	Q13636
GO:0031623	Q13636
GO:0031901	Q13636
GO:0032588	Q13636
GO:0032869	Q13636
GO:0036186	Q13636
GO:0043001	Q13636
GO:0045055	Q13636
GO:0045335	Q13636
GO:0060100	Q13636
GO:0090382	Q13636
GO:0001681	Q9HAT2
GO:0002682	Q9HAT2
GO:0005615	Q9HAT2
GO:0005764	Q9HAT2
GO:0005975	Q9HAT2
GO:0070062	Q9HAT2
GO:0106330	Q9HAT2
GO:0106331	Q9HAT2
GO:0005737	Q9H939
GO:0005829	Q9H939
GO:0005884	Q9H939
GO:0005886	Q9H939
GO:0030041	Q9H939
GO:0051015	Q9H939
GO:0000981	Q1RML4
GO:0005634	Q1RML4
GO:0006357	Q1RML4
GO:0043565	Q1RML4
GO:0005615	Q9UBU2
GO:0016055	Q9UBU2
GO:0039706	Q9UBU2
GO:0048019	Q9UBU2
GO:0090090	Q9UBU2
GO:0090263	Q9UBU2
GO:0005243	Q96KN9
GO:0005922	Q96KN9
GO:0007267	Q96KN9
GO:0014717	Q96KN9
GO:0000506	Q2KIN1
GO:0006486	Q2KIN1
GO:0006506	Q2KIN1
GO:0019348	Q2KIN1
GO:0030234	Q2KIN1
GO:0033185	Q2KIN1
GO:0004672	Q86YV5
GO:0005634	Q86YV5
GO:0005737	Q86YV5
GO:0005829	Q86YV5
GO:0005925	Q86YV5
GO:0006468	Q86YV5
GO:0008360	Q86YV5
GO:0008593	Q86YV5
GO:0010977	Q86YV5
GO:0016477	Q86YV5
GO:0035025	Q86YV5
GO:0042802	Q86YV5
GO:2000145	Q86YV5
GO:0008514	Q2KIV1
GO:0009914	Q2KIV1
GO:0015347	Q2KIV1
GO:0015636	Q2KIV1
GO:0015711	Q2KIV1
GO:0015913	Q2KIV1
GO:0016323	Q2KIV1
GO:0043252	Q2KIV1
GO:0000785	Q9H4I2
GO:0000981	Q9H4I2
GO:0003677	Q9H4I2
GO:0003700	Q9H4I2
GO:0005634	Q9H4I2
GO:0005654	Q9H4I2
GO:0006357	Q9H4I2
GO:0030154	Q9H4I2
GO:0042803	Q9H4I2
GO:0045669	Q9H4I2
GO:0045892	Q9H4I2
GO:0046872	Q9H4I2
GO:0046982	Q9H4I2
GO:0004181	Q68EN5
GO:0005737	Q68EN5
GO:0005874	Q68EN5
GO:0006508	Q68EN5
GO:0007420	Q68EN5
GO:0106423	Q68EN5
GO:0004930	Q8C206
GO:0005886	Q8C206
GO:0007166	Q8C206
GO:0007186	Q8C206
GO:0007189	Q8C206
GO:0048512	Q8C206
GO:0051482	Q8C206
GO:0060019	Q8C206
GO:0060170	Q8C206
GO:0001891	Q9BDK2
GO:0005509	Q9BDK2
GO:0005634	Q9BDK2
GO:0005737	Q9BDK2
GO:0005829	Q9BDK2
GO:0005884	Q9BDK2
GO:0006911	Q9BDK2
GO:0006954	Q9BDK2
GO:0016601	Q9BDK2
GO:0030027	Q9BDK2
GO:0030041	Q9BDK2
GO:0030046	Q9BDK2
GO:0032587	Q9BDK2
GO:0032722	Q9BDK2
GO:0032755	Q9BDK2
GO:0034599	Q9BDK2
GO:0042102	Q9BDK2
GO:0048471	Q9BDK2
GO:0048661	Q9BDK2
GO:0048662	Q9BDK2
GO:0051015	Q9BDK2
GO:0051017	Q9BDK2
GO:0051764	Q9BDK2
GO:0071346	Q9BDK2
GO:0071672	Q9BDK2
GO:0071673	Q9BDK2
GO:0090026	Q9BDK2
GO:0090271	Q9BDK2
GO:0097178	Q9BDK2
GO:0097386	Q9BDK2
GO:1900087	Q9BDK2
GO:2000406	Q9BDK2
GO:0005634	Q9BUH6
GO:0005654	Q9BUH6
GO:0005737	Q9BUH6
GO:0006303	Q9BUH6
GO:0006974	Q9BUH6
GO:0035861	Q9BUH6
GO:0042802	Q9BUH6
GO:0042803	Q9BUH6
GO:0060090	Q9BUH6
GO:0070182	Q9BUH6
GO:0070419	Q9BUH6
GO:0000209	Q9NZS9
GO:0005783	Q9NZS9
GO:0005789	Q9NZS9
GO:0005886	Q9NZS9
GO:0006511	Q9NZS9
GO:0006915	Q9NZS9
GO:0016020	Q9NZS9
GO:0030674	Q9NZS9
GO:0043066	Q9NZS9
GO:0043161	Q9NZS9
GO:0046872	Q9NZS9
GO:0051865	Q9NZS9
GO:0061630	Q9NZS9
GO:0070534	Q9NZS9
GO:0070936	Q9NZS9
GO:0089720	Q9NZS9
GO:1903895	Q9NZS9
GO:0000248	O75845
GO:0005506	O75845
GO:0005789	O75845
GO:0006629	O75845
GO:0016020	O75845
GO:0033489	O75845
GO:0033490	O75845
GO:0050046	O75845
GO:0005524	Q5XI57
GO:0005874	Q5XI57
GO:0005929	Q5XI57
GO:0005930	Q5XI57
GO:0015630	Q5XI57
GO:0018094	Q5XI57
GO:0046872	Q5XI57
GO:0070735	Q5XI57
GO:0070737	Q5XI57
GO:0005783	Q9Y5U4
GO:0005789	Q9Y5U4
GO:0006641	Q9Y5U4
GO:0006695	Q9Y5U4
GO:0008142	Q9Y5U4
GO:0010894	Q9Y5U4
GO:0032869	Q9Y5U4
GO:0032933	Q9Y5U4
GO:0032937	Q9Y5U4
GO:0036316	Q9Y5U4
GO:0042472	Q9Y5U4
GO:0042474	Q9Y5U4
GO:0045717	Q9Y5U4
GO:0060021	Q9Y5U4
GO:0060363	Q9Y5U4
GO:0070542	Q9Y5U4
GO:0140311	Q9Y5U4
GO:0000774	Q99933
GO:0005634	Q99933
GO:0005654	Q99933
GO:0005737	Q99933
GO:0005829	Q99933
GO:0006915	Q99933
GO:0007166	Q99933
GO:0016020	Q99933
GO:0031625	Q99933
GO:0043066	Q99933
GO:0050821	Q99933
GO:0051085	Q99933
GO:0051087	Q99933
GO:0001760	Q0II68
GO:0005737	Q0II68
GO:0005829	Q0II68
GO:0008270	Q0II68
GO:0016787	Q0II68
GO:0019748	Q0II68
GO:1904985	Q0II68
GO:0002092	Q9JLS4
GO:0005615	Q9JLS4
GO:0005634	Q9JLS4
GO:0005737	Q9JLS4
GO:0007565	Q9JLS4
GO:0008285	Q9JLS4
GO:0009986	Q9JLS4
GO:0010628	Q9JLS4
GO:0016055	Q9JLS4
GO:0017147	Q9JLS4
GO:0030154	Q9JLS4
GO:0030510	Q9JLS4
GO:0032355	Q9JLS4
GO:0035567	Q9JLS4
GO:0043065	Q9JLS4
GO:0043433	Q9JLS4
GO:0043434	Q9JLS4
GO:0045606	Q9JLS4
GO:0046329	Q9JLS4
GO:0046697	Q9JLS4
GO:0051384	Q9JLS4
GO:0055062	Q9JLS4
GO:0060056	Q9JLS4
