OG	Model	wAIC	LRT	Coeff_inter	Coeff_slope	phyCorrelation	Category	binOne	binZero
OG0000000	fitBMS	0.150164674648496	1	-1.80102288669757	-0.149277192383548	0.0056550006461167	ovipar	9	16
OG0000004	fitOUMV	0.335179670459741	0.427245370459705	0.00086646389416819	0.0235333077079805	0.0027159777702422	ovipar	19	20
OG0000011	fitBMS	0.320793068789967	0.479614008325486	0.0753526278947355	-0.00246845301792765	0.000986582877148641	ovipar	18	14
OG0000012	fitBMS	0.34567948054105	0.394890683887089	-0.313174941912845	0.0576724798404839	0.00831369467976131	ovipar	17	20
OG0000013	fitBMS	0.342833016291367	0.403250914254457	-0.114003217449123	-0.000617982406256136	0.000928975851020258	ovipar	17	19
OG0000014	fitOU1	0.324984866884799	0.463226612260855	-0.105393646992929	0.0399162218262549	0.00238726415927529	ovipar	15	17
OG0000015	fitOUMV	0.310768417632655	0.523526058444536	-0.510793793695136	0.0146606726105961	0.00234851059740558	ovipar	19	22
OG0000016	fitBMS	0.252508023448031	1	-1.33312116694742	-0.0343643904436241	0.00443166093788085	ovipar	12	20
OG0000019	fitOUM	0.328603666444381	0.449867578696994	-0.0987845411464286	-0.0178881098011471	0.000748103803892891	ovipar	18	17
OG0000030	fitOU1	0.356765068259678	0.364848546462452	-0.0984852324513154	-0.0252382167991483	0.00236444926249944	ovipar	19	16
OG0000032	fitBMS	0.342187107093682	0.405188441644626	-0.399246056796092	0.0347522185664598	0.00324730448107657	ovipar	15	15
OG0000034	fitOUMV	0.29860899054384	0.588853091374926	-0.839770781110843	-0.243671147917207	0.0188716201070709	ovipar	18	17
OG0000035	fitOUMV	0.319950981417169	0.483033907655779	-0.477049914444681	-0.00570276858236447	0.00195764088598027	ovipar	12	21
OG0000037	fitOUMV	0.227719750523281	1	-1.47094555881687	-0.21819082945881	0.009702828379548	ovipar	18	21
OG0000039	fitOUMV	0.315907234388145	0.500106622158418	-0.638318196252033	-0.0614856163022802	0.0013227486513016	ovipar	19	17
OG0000041	fitOUMV	0.381648709045185	0.309013446742322	-0.132683983785566	0.0288888384106866	0.00209861663450986	ovipar	19	22
OG0000042	fitBMS	0.330620772376289	0.442712182021486	-0.0281432886040151	0.0144860414362478	0.00144831316940314	ovipar	17	20
OG0000051	fitOUMV	0.272622017549542	0.846895998246673	-0.28409796021513	-0.0485611467477329	0.00397061102448607	ovipar	17	20
OG0000053	fitOUMV	0.402271046050376	0.27173305956816	-0.0112964618014847	0.0353815638512018	0.00244684279128524	ovipar	18	22
OG0000055	fitOUM	0.235995864489142	1	-0.970270825091307	-0.110501816271198	0.00910023713343475	ovipar	14	14
OG0000056	fitOUMVA	0.312750575264896	0.514246171670582	-0.637860499996851	-0.0150562779045614	0.00244162969228055	ovipar	18	22
OG0000057	fitBMS	0.3067774530248	0.543253485610804	-0.193996026927789	0.00898447504539781	0.000899295764589157	ovipar	16	21
OG0000064	fitOUM	0.28786544869804	0.664207622737119	-0.744097166069865	-0.0631482201434672	0.00653765497993403	ovipar	16	18
OG0000065	fitOUMV	0.35239069029671	0.37625392679648	0.0592441164760764	-0.00371747669983326	0.00120399239867019	ovipar	18	21
OG0000066	fitBMS	0.356806082533126	0.364744191883423	-0.408899992978733	-0.0112484609524891	0.00322638130855909	ovipar	18	20
OG0000068	fitOUM	0.351577505271968	0.378436292489509	0.388612019579654	0.179438386367913	0.00502154169055053	ovipar	18	22
OG0000070	fitOUMV	0.378864249777426	0.314601983002129	0.0405725051647301	0.0940088993689387	0.00262663534064809	ovipar	14	11
OG0000071	fitOU1	0.36130931851626	0.353562921101171	-0.444772770347346	-0.0701025114150932	0.00330633479256442	ovipar	17	12
OG0000073	fitOUM	0.243416091128124	1	-0.804621884756441	-0.229183204354982	0.00721657040669405	ovipar	17	15
OG0000076	fitBMS	0.339838898622846	0.412363684063218	0.235874400003958	-0.0590112880717112	0.00279365001425927	ovipar	17	12
OG0000077	fitOU1	0.323092904405495	0.47049561557244	-0.578508190758534	-0.0678881852631671	0.00199749738273417	ovipar	16	20
OG0000080	fitOUMV	0.108385023327739	1	-2.04632811955452	-0.0520613607174197	0.00267917678761081	ovipar	19	23
OG0000081	fitOUMV	0.309579807887409	0.529250159935394	-0.596275088788744	-0.0652107626498202	0.00250403992453922	ovipar	18	22
